Time,r,z,a
6.07,2.359373829579168,20.20963866422935,64.65310490992749
6.072,2.3141722092412618,20.207404221072267,64.66051676251745
6.074000000000001,2.316595209988897,20.139037100258577,64.7281616844319
6.076,2.3640786661607933,20.0598503949615,64.80132514722726
6.078,2.352376723464697,20.062077794757048,64.80047917172334
6.08,2.3629807268482588,20.16385132004331,64.69816318723184
6.082,2.4414010365281937,20.256428616022063,64.59697720196445
6.084,2.5089787217079516,20.247325931526003,64.59781429347755
6.086,2.5553958472933767,20.185757882559425,64.65313613281708
6.088,2.62270364888925,20.131868449976622,64.69801237028598
6.09,2.6782881086110915,20.087208161172178,64.73502630391567
6.0920000000000005,2.666904084988102,20.084371023157864,64.7393401688299
6.093999999999999,2.6463836796220623,20.13511896617034,64.69171690266253
6.096,2.7246534724551204,20.139104212241765,64.67742006987066
6.098,2.883657896282333,20.049244403532946,64.74444066397108
6.1000000000000005,3.013007147494097,19.977599378480036,64.79646840282876
6.101999999999999,3.0452289495173135,20.042706339093037,64.7272720940151
6.104,2.9975215501373844,20.159747678895634,64.61862217806961
6.106,2.9407986912409783,20.189044546836122,64.59789675899717
6.108,2.9230463559000612,20.089508566782072,64.6989518878076
6.11,2.9479209586147643,19.95805251691608,64.82540958913366
6.112,3.003001330906462,19.945180633864492,64.83001617474845
6.114,3.055345384961103,19.987668123716983,64.78015795202012
6.116,3.1014735629547103,19.951851722484697,64.80852839890755
6.118,3.1361787247226958,19.903115631475167,64.85131198233309
6.119999999999999,3.128940444572225,19.880537381169617,64.87474137135717
6.122,3.12216930804823,19.874104520898317,64.88214793533591
6.124,3.158034711909776,19.892931406504754,64.85795682693708
6.126,3.2003887537525384,19.938432890490645,64.80634767300019
6.128,3.2690547995314145,20.00658895638961,64.72809034766902
6.13,3.3306294454137535,20.05979166317689,64.66558744215318
6.132000000000001,3.323598284050687,20.12238209370494,64.60498672030828
6.1339999999999995,3.220498894128074,20.211609904596024,64.53342265881653
6.136,3.1044728228407084,20.28537924206289,64.47844151868401
6.138,3.0035528361002837,20.25841500076978,64.52013896573857
6.14,2.8645174761022063,20.111248453527168,64.68577407996077
6.1419999999999995,2.9217336717216065,19.958840211020433,64.82844006484581
6.144,3.140740160358428,19.889503236222428,64.8640473843776
6.146000000000001,3.237636507111749,19.85095687908104,64.88675115334875
6.148,3.1924985759817806,19.801726956420975,64.942571510428
6.15,3.1234793369030442,19.762609185686266,64.99208044312874
6.152,3.120915692707335,19.771179832180973,64.98401472029352
6.154,3.208195681240801,19.883777132026328,64.85906872646586
6.156,3.3195992736084268,19.97325632766163,64.75276049265439
6.158,3.3744913425326675,19.93212655702008,64.78424226238619
6.159999999999999,3.395805256207817,19.889374743116445,64.82281682171154
6.162,3.4290617040014593,19.931466697644392,64.7757119064933
6.164000000000001,3.4196510851749036,19.953673804236022,64.75541771657926
6.1659999999999995,3.3419476362097673,19.870102817879257,64.85081639380242
6.168,3.285498388399816,19.724837502574292,65.00340743618706
6.17,3.2667577803690913,19.69243131285064,65.03844802108458
6.172000000000001,3.1620096787098744,19.87374558153233,64.87628094392761
6.1739999999999995,3.0018696676182546,20.061594137530175,64.7150602455824
6.176,2.99651609840078,20.02229759479766,64.75471635904759
6.178,3.1395708244404115,19.867177011986783,64.88628260645751
6.18,3.1390051734935978,19.827084949842558,64.92597073112893
6.182,2.9420561233187006,19.93621285717838,64.84787164293851
6.184,2.8204185932399075,20.055335893763782,64.74731477426306
6.186,2.8899719834704864,20.04171170694371,64.75099641440377
6.188,3.0182506834291742,19.991050224126337,64.78238574283398
6.19,3.1317037337723157,19.986551970552302,64.76958161708681
6.191999999999999,3.2341273186690693,20.020009680025577,64.7204446029584
6.194,3.2627911585677762,20.0356199530154,64.70044648160712
6.196,3.2305057159788726,19.943311992990246,64.79673639159454
6.198,3.174338898807499,19.819511505257204,64.92789339029146
6.2,3.1474438692216116,19.811416568008738,64.94012389517144
6.202,3.1673589044372767,19.905919431025104,64.84366623554817
6.204000000000001,3.2453143718356023,19.961976427339565,64.77594085605703
6.2059999999999995,3.363515961275575,19.97103857553344,64.74770083651734
6.208,3.4081720651815037,20.033936934310706,64.67823172276039
6.21,3.3601717145788226,20.17639906562687,64.54571357375465
6.212,3.210418438572366,20.272911220191464,64.47446186107437
6.2139999999999995,3.032266190490962,20.285007013091985,64.48960878551593
6.216,2.952991860439416,20.391025869224535,64.39626012280281
6.218,2.8078112087501133,20.47079845333561,64.33753661585651
6.22,2.6461380791114,20.378989913922798,64.4499324418266
6.222,2.7432075918724097,20.31020275683011,64.50537817095285
6.224,2.9309162387221916,20.31777852631585,64.47191206559104
6.226,2.9453104162236454,20.307177813861664,64.48034298016385
6.228,2.900433416202531,20.256951815725113,64.53645654178062
6.23,2.9608378983245847,20.141989761002566,64.6415542687442
6.231999999999999,2.9796676441833987,19.9918501080952,64.78731858425658
6.234,2.8924643561957613,19.922437673130272,64.86868427321197
6.236000000000001,2.8544839149702357,19.956903538350748,64.83998816320138
6.2379999999999995,2.9146201733925867,20.039338254763692,64.74981263187962
6.24,2.9752447219948635,20.111980296868,64.6691408785225
6.242,3.037096365510306,20.12229333229243,64.6497999202903
6.244000000000001,3.1132397081697656,20.07771728670796,64.68234775065051
6.2459999999999996,2.9900181158954,20.010221769600875,64.76762041671836
6.248,2.7494840740809927,19.920738181355542,64.8904134213619
6.25,2.6590957240138553,19.930097815151964,64.8932949245533
6.252,2.6550346996101757,20.039041316288706,64.78583699155318
6.2540000000000004,2.637644099738835,20.087218903456638,64.74034724699673
6.256,2.6593577110307676,20.117127962807036,64.70785814885053
6.258,2.697644114991837,20.123922339731326,64.69607096873396
6.26,2.7034148089539856,20.038931741512116,64.77953420491374
6.2620000000000005,2.7105175766471157,20.014076706188337,64.80321382163727
6.263999999999999,2.696948175476625,20.09574066421359,64.7240950311821
6.266,2.6407224228743567,20.138532888107576,64.68906890858861
6.268,2.6112350021259845,20.148409568953777,64.6830869373658
6.2700000000000005,2.6690194345839977,20.121136950640345,64.70261551508148
6.272,2.785952882797845,20.005416245281697,64.80152944868968
6.274,2.7786154008063937,19.884491539508677,64.9223082170686
6.276000000000001,2.6005921828848435,19.842190366076064,64.98811357654448
6.278,2.4817005394362743,19.85751900184227,64.98800613442116
6.28,2.5246577440519857,19.93082332793337,64.90991251253756
6.282,2.594288110534418,20.045738092394956,64.7870846617972
6.284,2.6525913199966924,20.12696314812635,64.69899297382128
6.286,2.7709872172699246,20.116365132771755,64.69368284712198
6.288,2.8496148825834697,20.065089822848094,64.73357124261891
6.289999999999999,2.878493658146193,20.005888489449546,64.78809014486069
6.292,2.8865975786534768,19.96280041691544,64.82957992339556
6.2940000000000005,2.829389406799476,19.993496870314626,64.80729434873598
6.296,2.803962805744848,20.03696061388593,64.76779799284279
6.298,2.8822536307519466,20.081528127769754,64.71268480211364
6.3,2.9791149365484126,20.10803530310451,64.67247655133407
6.3020000000000005,3.05156118552091,20.057161200168366,64.71202964615442
6.303999999999999,3.091950309583808,19.982940081783067,64.77926680288107
6.306,3.13483960379555,19.982599317344604,64.77300084493336
6.308,3.263547443577816,19.99344072114789,64.7419543443466
6.31,3.4125419308465785,19.940009556551853,64.77008592343593
6.312,3.4207981006158246,19.851331640286038,64.85608708473454
6.314,3.3511074283917974,19.807061583095035,64.91145576321813
6.316000000000001,3.3563240763801665,19.856226227917773,64.86210956132845
6.318,3.4092765366862534,19.89797789395864,64.81206571310314
6.32,3.43993269410585,19.86473863358942,64.83961860676246
6.322,3.4519371328601833,19.821046056062713,64.88061291376454
6.324,3.4674397082873316,19.73412020572055,64.96356722306997
6.326,3.495527458900527,19.603105441538098,65.08768081895059
6.328,3.5198466846733627,19.604152408542653,65.08236679871389
6.33,3.47310673514615,19.752487121020156,64.94449656927594
6.332,3.4461160701384714,19.863711739444774,64.83957440834587
6.3340000000000005,3.5422797780407436,19.86794367240677,64.81874801218109
6.335999999999999,3.619004980238157,19.847107740130554,64.82563798541975
6.338,3.621751245475064,19.86058288138888,64.8118887839249
6.34,3.655486883465871,19.86997678526244,64.79657054354239
6.3420000000000005,3.744316918404908,19.856017824379165,64.79402679830747
6.343999999999999,3.8329239160832573,19.879234156317057,64.75462382695333
6.346,3.8970596338998793,19.924144260927402,64.69831045650588
6.348000000000001,3.987784717105859,19.898417369028838,64.70592596982922
6.35,4.081723456699439,19.7873755429563,64.79602273672444
6.352,4.114896540508074,19.684266616475238,64.89023307525503
6.354,4.068179917430884,19.60117660147672,64.98110362675139
6.356,4.081859756334964,19.619829493297555,64.96005767432312
6.358,4.151913573324657,19.883750739304126,64.68739480561061
6.36,4.1489985903215025,20.18264879850941,64.39530388900474
6.361999999999999,4.033723190938883,20.296455811404403,64.30659425600973
6.364,3.7810345166387687,20.319662818610503,64.33154773385206
6.3660000000000005,3.551963563625346,20.41807326239593,64.27527657830171
6.368,3.4133566213606317,20.626690539908015,64.09279152890761
6.37,3.1464137527201324,20.674598674205313,64.08734952611796
6.372,2.664640704939834,20.53982818269288,64.28805050554229
6.3740000000000006,2.4312897020150053,20.516642774090627,64.33980154173805
6.3759999999999994,2.480261606852176,20.703847305124352,64.14811780983956
6.378,2.4449412289258476,20.856129464465067,64.00105064886748
6.38,2.3768240201265156,20.85164286402834,64.01333036064001
6.382,2.385612717602031,20.729686077505217,64.13349495218957
6.384,2.4265928236540626,20.627955953276384,64.2298069449964
6.386,2.4830073201074456,20.608095344357555,64.2428586006204
6.388,2.579029859922117,20.54518129129997,64.29357903183768
6.39,2.6168872165778985,20.51163833713216,64.32210344407346
6.392,2.5813418442177687,20.541339271737165,64.29710298549207
6.394,2.589967235312944,20.595837537254006,64.24195447203769
6.396,2.6904881946975148,20.559520726826207,64.26518340465479
6.398,2.7610615906818268,20.44934121272301,64.36510195949808
6.4,2.8010975714092017,20.378011458014285,64.43037436929112
6.402,2.917362659909511,20.335287734823577,64.4565111982531
6.404,3.0060393042384965,20.293519462536487,64.48504924512433
6.406000000000001,2.9756970739994246,20.30696203857852,64.4761728639009
6.4079999999999995,2.9121708264667814,20.338073778744807,64.45448993205106
6.41,2.906360898048026,20.316324988551308,64.47684247709098
6.412,2.971522877533089,20.308959636857384,64.47480110344348
6.414000000000001,3.0710131715160145,20.384311307821793,64.38565379659553
6.4159999999999995,3.1129515089926008,20.47375945735949,64.29093692570433
6.418,3.171312616604147,20.488156643398526,64.26785620451498
6.42,3.2714556683961313,20.45716471506526,64.28290535886867
6.422,3.2790849946911123,20.425638896334124,64.31282709682529
6.424,3.259203685301566,20.381614063088918,64.35944282537443
6.426,3.267296091708879,20.33171396923816,64.40743297503174
6.428,3.290290298314654,20.299407009902563,64.43566351177688
6.43,3.351915491997026,20.275620128741878,64.44918227732695
6.432,3.3982786285488342,20.234436330687995,64.4821855145847
6.433999999999999,3.355426698460695,20.20356929198568,64.51968993240557
6.436,3.294440444515678,20.168730550770672,64.56397715131315
6.438,3.3087408791955477,20.116853895285495,64.61285756046416
6.44,3.3653372015343708,20.131774042630482,64.58887997723883
6.442,3.4021948951354006,20.195841017830368,64.51959657326142
6.444,3.4417123476632323,20.249305593750513,64.4602881979042
6.446000000000001,3.4992305003402766,20.292928503962525,64.40758485846193
6.4479999999999995,3.533806090284362,20.29290181844613,64.40170760240488
6.45,3.4871220204778535,20.230993901838207,64.4706762351529
6.452,3.4185364507883085,20.141229091644668,64.57071952350054
6.454,3.4398047208259928,20.047517366731636,64.65951797309555
6.4559999999999995,3.5318091293718314,19.98730261730063,64.70305585459064
6.458,3.5396323170739588,20.07654851467518,64.61380866365224
6.46,3.48700536682872,20.237732938975295,64.46405490517716
6.462,3.533995830312194,20.266716127807538,64.42747197999725
6.464,3.5243685180010202,20.140560191447758,64.55340277024055
6.466,3.451837089273259,19.952366480130166,64.75124429876482
6.468,3.47596184794067,19.78481459409732,64.91216290161768
6.47,3.3680099539965296,19.87714360400888,64.83953549878845
6.472,3.114208500348926,20.251979024198825,64.50997928306965
6.473999999999999,3.0414804501596433,20.395175795094143,64.37928713546748
6.476,3.182245438207735,20.267670077764038,64.48402728579302
6.478000000000001,3.3030212092625764,20.326388480595206,64.40699104616054
6.4799999999999995,3.206841219782328,20.457119668893707,64.293054890778
6.482,3.088364271884831,20.409526949886157,64.35813031254233
6.484,3.306812277898331,20.303401470713077,64.4290710291875
6.486,3.5822617897488183,20.162860249665428,64.5213884020954
6.4879999999999995,3.5018887361381923,20.134415050394054,64.5633198845354
6.49,3.2924144327620657,20.249224229709018,64.48485742915506
6.492,3.2781857936234085,20.248405181311192,64.4879446548118
6.494,3.3160256334860883,20.176460839618358,64.55285843902405
6.496,3.22562618060615,20.180263729048896,64.56356908775463
6.498,3.135105721121876,20.207408289191783,64.55083772745915
6.5,3.1265722546325523,20.185594312279814,64.57370146591944
6.502,3.1317378459823715,20.16397283004396,64.59427574853788
6.5040000000000004,3.0915644069555985,20.1888135167732,64.5758485684864
6.505999999999999,3.072796885063823,20.193068633635278,64.57447426528358
6.508,3.128277505207787,20.171688026574298,64.58718250728161
6.51,3.216585964607535,20.17260639774154,64.57255585870045
6.5120000000000005,3.296349634204778,20.19141396828579,64.54128256831312
6.514,3.3872018597804177,20.207924966514156,64.51016427857056
6.516,3.497158148875064,20.217378604540478,64.48238530536324
6.518000000000001,3.5779916182055977,20.2450704784807,64.44118430700348
6.52,3.672334548230949,20.319882941150958,64.35093988152951
6.522,3.78993951457891,20.37892874848162,64.27165278031417
6.524,3.897981696602052,20.379060152669624,64.25149754769825
6.526,4.025160555976784,20.382278700796608,64.22407156013628
6.528,4.059727712356843,20.386917540389152,64.2127973046611
6.53,4.028025438575189,20.32846395977608,64.27630737784108
6.532,4.053966550436045,20.205450186174517,64.39187388387691
6.534,4.103003478692278,20.092708454105264,64.49264593937497
6.5360000000000005,4.103571037846955,20.05304784885183,64.5313893170299
6.538,4.079325875446622,20.0599614006543,64.52946138974774
6.54,4.1043544107812995,20.05726037354851,64.52710526521423
6.542,4.151443414197948,20.038812630735308,64.53567753208027
6.5440000000000005,4.169595195889731,20.02403122671302,64.54645872554181
6.545999999999999,4.1753164126878595,19.994485299892474,64.57421459151016
6.548,4.237177872352691,19.94312069662997,64.6117254422473
6.550000000000001,4.316282017031361,19.915397058373745,64.622234409945
6.552,4.385857217111906,19.94262142444807,64.58079598006455
6.554,4.477963789051923,19.986461072595425,64.5180375475778
6.556,4.584194610494507,19.962159502911717,64.51823610509643
6.558,4.673471901020965,19.87017258241767,64.5876238995874
6.56,4.743764305416252,19.778779656006183,64.66029930244338
6.562,4.782385800933676,19.757512579914312,64.67192785101243
6.564,4.764548185523387,19.839924177210612,64.59599277667152
6.566,4.771285340998683,19.9147603526936,64.52164938989358
6.568,4.800230818297599,19.958207940429872,64.472645564945
6.57,4.811398514797844,20.05842211555243,64.37259460247407
6.572,4.903608441019582,20.078609373043804,64.3312813629359
6.574,5.025716181895959,20.058353579238947,64.32162067639877
6.5760000000000005,5.1145831057384,20.204723500871932,64.15797965426117
6.577999999999999,5.185012394252216,20.44243302227569,63.91025316892645
6.58,5.1433835591808155,20.59298148241065,63.77441918882408
6.582,4.958516731997155,20.79318440087218,63.62376539915952
6.584,4.145585602220205,20.733014361831685,63.85659051824294
6.585999999999999,3.535960510779644,20.428675204747687,64.26756677678989
6.588,3.2381412182318043,20.788513465280793,63.96080204367637
6.590000000000001,2.480103586368793,21.182475411009047,63.67283004388247
6.592,2.1236237484423195,21.07066824905416,63.82258660065759
6.594,2.2326639781236493,20.99411596630964,63.88749911436193
6.596,2.1306006403482174,21.16926835649639,63.72378365784904
6.598,1.8547719230039703,21.34471649390473,63.57484886654163
6.6,1.7055025734535316,21.32439792108929,63.6075086601627
6.602,1.6204398860043823,21.25974617002366,63.678587461474564
6.603999999999999,1.5475683507297977,21.176474023259363,63.767053434392125
6.606,1.4546562364184312,21.132309919550824,63.817683146027264
6.6080000000000005,1.3838410877668934,21.09570376857483,63.85895618358322
6.61,1.3490641345198455,21.049325655098052,63.907487476039826
6.612,1.3215884179951536,21.070762209685025,63.887832511945405
6.614,1.2587555353885158,21.14246963965978,63.82009235237777
6.6160000000000005,1.2451878075142893,21.17330810853839,63.79010917201411
6.617999999999999,1.312963032043223,21.168647129880494,63.7906743805252
6.62,1.3718504065383854,21.174710380237507,63.7808969740741
6.622,1.3771827351006296,21.208474939674364,63.74685807809455
6.624,1.3281609333131874,21.219586143837216,63.7388888441712
6.626,1.3299456355763049,21.193228655724983,63.76508308828521
6.628,1.4135164235369997,21.190067607580872,63.76283931657866
6.63,1.4589464222210975,21.183710140084735,63.766109636667125
6.632,1.475660969139118,21.159600776158637,63.7890056738904
6.634,1.50931165605908,21.134313674475358,63.811860955566864
6.636,1.552570763250545,21.07653138125129,63.86636209641675
6.638,1.6135912503204783,21.021507095637155,63.916654978513634
6.64,1.7250211370344957,21.033839753098377,63.895542824269626
6.642,1.8075780778684534,21.070669965177935,63.85193930193498
6.644,1.8136273582263165,21.039126109038943,63.88284887522583
6.646,1.803112338439794,20.94458461308805,63.977943993989584
6.648000000000001,1.8297312334947566,20.845260203420036,64.07458986459015
6.6499999999999995,1.8906287574927554,20.815648132146208,64.09866788312333
6.652,1.9454945334351539,20.877474298380836,64.03207492241594
6.654,2.0057621598823414,20.939084664073288,63.96506837635917
6.656,2.0537984143271193,20.927761102142323,63.971703048629124
6.6579999999999995,2.0097477542214603,20.881388843430354,64.02211912355932
6.66,1.8768462333083273,20.818592109603394,64.0969779885892
6.662000000000001,1.745991753828554,20.74029373159909,64.18634411552247
6.664,1.6870936128409015,20.715276146518203,64.21613725302743
6.666,1.5962422338370261,20.973870913113778,63.96547480096008
6.668,1.45917126782616,21.271699121552267,63.67831234853355
6.67,1.439601462065881,21.197113885435325,63.75405710631563
6.672,1.4998845288739346,21.132693751622472,63.814146257471265
6.674,1.5602488351191108,21.162376189626883,63.78018514645386
6.675999999999999,1.6017908398224172,21.09600758974199,63.843268916938264
6.678,1.5546810202312535,21.001339299209327,63.94119458670123
6.680000000000001,1.3699639810973607,20.92179179006542,64.03340339930314
6.6819999999999995,1.0798621022829116,21.02172255322432,63.95056007242266
6.684,0.760367892138933,21.31843633521334,63.66800789635576
6.686,0.5948857403672719,21.481349324881716,63.510415130540835
6.688000000000001,0.7202390151447242,21.457587178703772,63.530328559323294
6.6899999999999995,0.8656562853999312,21.636973594679997,63.34571665602087
6.692,0.7684847226267897,21.858745091925254,63.12775032689419
6.694,0.5821612854102043,21.67281883790571,63.319363751427616
6.696,0.5395672905327193,21.519909191706827,63.473327603172834
6.698,0.6919157965251497,21.670221156953186,63.318735450607534
6.7,0.7582001961544037,21.75686433501624,63.22992849736708
6.702,0.7143307375734393,21.96948324526347,63.01890670447544
6.704,0.7889887245166342,22.14275986638787,62.843188006666395
6.706,0.8900343912793177,22.008405386722966,62.97360517733334
6.708,0.7594408281605365,21.94559345094345,63.04127002111531
6.71,0.5137807127578873,22.001203480709847,62.9927983328093
6.712,0.542897410216273,21.968126291748053,63.02516643138766
6.714,0.6878963076116811,21.945363637345697,63.04385765883814
6.715999999999999,0.6288317578352706,22.020685863600438,62.97033737700383
6.718,0.5077549916481102,22.112049114077013,62.88212191111232
6.720000000000001,0.4986673485001866,22.16599374406653,62.82839771720464
6.7219999999999995,0.5154005599140704,22.10288037751046,62.891111318754696
6.724,0.5014227946676922,22.028903105135576,62.965390930754765
6.726,0.5485166349942423,22.064734576046597,62.92844857264783
6.728,0.6678510768093389,22.10399026968079,62.885922788799476
6.7299999999999995,0.7633752425685085,22.088480670037043,62.89833218800973
6.732,0.7864933492691977,22.052398917724265,62.933580493997425
6.734,0.7648316713191656,21.997054757626994,62.989652762950485
6.736,0.7802621506953035,21.904226459423036,63.08188087883689
6.738,0.8577214254555765,21.843327124657442,63.13983929797219
6.74,0.9499774005319565,21.893195326368193,63.086203919447655
6.742,1.0221143490553113,21.93892107969834,63.03728213804637
6.744,1.1152348136841217,21.87846556774869,63.093128833883696
6.746,1.1989966238054504,21.803436554891118,63.16362121351026
6.747999999999999,1.1758015190409856,21.775220826892248,63.19305726902322
6.75,1.1317933683247734,21.70126097268519,63.26924566350323
6.752,1.168124532743066,21.58298176630442,63.385430449610496
6.754,1.236350830430998,21.539333573827015,63.4252125345231
6.756,1.321212479600568,21.576368608282603,63.383217521177315
6.758,1.4149439400505803,21.6393207021102,63.31446872215806
6.760000000000001,1.4773291184035624,21.672843809822503,63.27686348316513
6.762,1.5372930928003157,21.690577091414884,63.25501426508208
6.764,1.5964662102697769,21.70450872350773,63.2368567690842
6.766,1.6110271337294904,21.706082894432043,63.234213934581454
6.768,1.5911882035946143,21.671382004295257,63.27028122880209
6.77,1.521777164253376,21.579635088808296,63.366774251079214
6.772,1.4184981982001366,21.51278504439773,63.440499599833956
6.774,1.3610482569530047,21.488626555246626,63.46831349873853
6.776,1.3712396461311778,21.485849959170988,63.4704378438592
6.7780000000000005,1.3909585997313232,21.4580801424628,63.496884662297816
6.779999999999999,1.3751404669769793,21.388752755258125,63.56708709182348
6.782,1.372542089222891,21.356368885994925,63.59957094398852
6.784,1.4068593990878981,21.40504925182736,63.54876724190525
6.7860000000000005,1.4397002848746534,21.535541589127998,63.41638842901101
6.787999999999999,1.4563322240292016,21.738387975692703,63.21288418976741
6.79,1.4500492136430858,21.870182775301906,63.08179894820063
6.792000000000001,1.4827160992576163,21.86456613524596,63.085217333645716
6.794,1.531797761498279,21.841530119768436,63.10482148154797
6.796,1.5141720048246725,21.77536092168361,63.17205781275339
6.798,1.4953634987137845,21.623737822181695,63.324618817752324
6.8,1.5494613910809734,21.51529782197327,63.42898076189587
6.802,1.6299250050449483,21.514629857355075,63.4237178035449
6.804,1.6898008238420117,21.527219922095767,63.40656061673977
6.806,1.7391805039265142,21.51354934139395,63.41626644693207
6.808,1.7737420188953077,21.447715881666184,63.47906420969872
6.8100000000000005,1.8356297844971219,21.419101215946718,63.50238539733529
6.812,1.9233459341532404,21.47342361071272,63.440612690812884
6.814,1.9788175927042135,21.508350183138322,63.40081374991868
6.816,2.015490367496783,21.53053053939112,63.3753393846487
6.8180000000000005,2.0012423231940795,21.517001592700485,63.390133540986
6.819999999999999,1.9350990269615076,21.394727769565943,63.51793807433785
6.822,1.897704358788157,21.205099488653406,63.710154388604586
6.824,1.9050406405981897,21.11670115484977,63.79754147497125
6.826,1.9749853849252141,21.152728376212035,63.75527159438196
6.828,2.01964437164098,21.21503768845933,63.68904536369497
6.83,1.9902159658231022,21.27488560653514,63.63222713613388
6.832000000000001,2.041943843815374,21.295552581846245,63.60677456699262
6.834,2.1811123503977257,21.246130463114888,63.64220725962639
6.836,2.2405785389656137,21.278661743614283,63.60370037159632
6.838,2.2354600181272417,21.399998877592303,63.48355899658131
6.84,2.240771647738352,21.509183882503923,63.37441217287552
6.842,2.266825110914432,21.500710605444617,63.38012366773226
6.844,2.2507689398370196,21.325757883165917,63.55579541899611
6.846,2.196957290113189,21.09673974077402,63.78917613517723
6.848,2.138034363200548,20.934305760163305,63.95679804311537
6.8500000000000005,2.070345351849003,21.064319573855993,63.834181117059146
6.851999999999999,2.0888111796691105,21.36468036564843,63.533451621869105
6.854,2.2347886663221703,21.445626340971632,63.438247530877774
6.856,2.3134611449024844,21.318928828773362,63.55591389507873
6.8580000000000005,2.228777687372571,21.206161964580357,63.67703690272516
6.859999999999999,2.0415595890539775,21.178722788967992,63.72310491336646
6.862,1.8776201621063653,21.284126867048542,63.63321470211848
6.864,1.8388824761159175,21.4946453493279,63.42683918721344
6.866,1.8223826668574306,21.585821954780442,63.33738732174847
6.868,1.781909075083111,21.616738113041226,63.309943139777786
6.87,1.8821892827786049,21.697766609594442,63.220750418330795
6.872,2.1271137166970515,21.76645522439561,63.12985629221016
6.874,2.201127431758507,21.84178308285757,63.04758668826038
6.876,2.1472440367342904,21.88178146430208,63.013117160343874
6.878,2.1822066128989857,21.821648984254956,63.069510035263335
6.88,2.2495049010122066,21.738629575496134,63.14529139703956
6.882,2.205320736508797,21.758241623384816,63.13028308156525
6.884,2.0410128269696743,21.76355839772896,63.140946784199144
6.886,1.9038293618704043,21.69473187566905,63.22189270399536
6.888,1.8664601711790374,21.64779059894411,63.271895817022354
6.890000000000001,1.8691373476118898,21.617534279163266,63.30180968986039
6.8919999999999995,1.892449256513586,21.565201541388667,63.35192198579304
6.894,1.9312308951946893,21.513721166742545,63.39977196391435
6.896,1.9844342806895936,21.482191408492504,63.426346458573946
6.898,2.0202926030928725,21.479769808265306,63.42542947778155
6.8999999999999995,2.037869646454353,21.48779224745587,63.415789836879256
6.902,2.103797281827253,21.472149967546127,63.42503332026177
6.904000000000001,2.2159430168695007,21.395697645305493,63.489856318858685
6.906,2.3298894305926625,21.27581737216794,63.59699110842986
6.908,2.4347213248121604,21.21683692303428,63.64392271628224
6.91,2.521067444291361,21.216932962488457,63.63381116358383
6.912,2.606120552952776,21.21969269332316,63.620869467267966
6.914,2.696786283515398,21.224006456666707,63.60534865131972
6.916,2.7512884925939876,21.21270013997522,63.609622827121896
6.917999999999999,2.801179123332114,21.16722370171467,63.64823277291964
6.92,2.8454144717168517,21.123553996363203,63.68566405085236
6.922000000000001,2.868873666131976,21.098039676958898,63.70780156200968
6.9239999999999995,2.9039178054140615,21.045994972079374,63.75460890015458
6.926,2.9129655344049854,21.03749370683177,63.76179127916816
6.928,2.889150727605346,21.100135095111145,63.70298394237438
6.930000000000001,2.8918134626632295,21.131443020614718,63.671604156985296
6.9319999999999995,2.9320341863410624,21.11671260552051,63.680704145445574
6.934,2.9719285323460825,21.147317653129427,63.64487407848569
6.936,3.0424037869327845,21.22746300246985,63.555620635607816
6.938,3.1394117947742273,21.294462147199507,63.475362382709434
6.94,3.2256530389787565,21.351837020693875,63.40588548501823
6.942,3.2912702911113136,21.371155425987943,63.37689327661527
6.944,3.331305533373991,21.350371738121005,63.39129874535158
6.946,3.3638717027219056,21.303905350680434,63.43215318991894
6.948,3.4146236558763516,21.208259888770822,63.51861405260555
6.949999999999999,3.4859750593018193,21.123372460870673,63.59091580111975
6.952,3.5141608451926576,21.09379234611713,63.61548686579479
6.954,3.5072452384135775,21.085186252665956,63.62511173194142
6.956,3.5221893663934423,21.060322561911438,63.64717807069775
6.958,3.5510561599970263,21.006376918369913,63.695590337019965
6.96,3.581033743043919,20.995897445158736,63.70090348872886
6.962000000000001,3.5923698817414254,20.99069830852159,63.704119251681234
6.9639999999999995,3.5891329381034094,20.881359989849877,63.812431232605235
6.966,3.6089542974891984,20.732580507730805,63.9556552577443
6.968,3.6098016768919052,20.651757835368173,64.03513010206879
6.97,3.6039990323218722,20.62724423185701,64.06027665833058
6.9719999999999995,3.6583487082325084,20.65268443570719,64.0258041948701
6.974,3.7746310297445613,20.760995850622603,63.89865435285514
6.976000000000001,3.9200910143877756,20.899483173466194,63.73605139022669
6.978,3.9864136819351033,21.010343023744714,63.61481802698566
6.98,3.918552428665393,21.000166075975038,63.63736841223132
6.982,3.8096369349098036,20.814375178137798,63.83985946095566
6.984,3.7119319383741343,20.609259557835657,64.05913043263575
6.986,3.6730049033563454,20.506751198030233,64.16690590147508
6.988,3.7542404298369823,20.6571976245097,64.00442582583005
6.989999999999999,3.8546467304224583,20.89827612181924,63.74920598471302
6.992,3.84279032631551,21.020179906115242,63.631448322886385
6.994,3.7807311506081547,21.129081376087438,63.535331173519026
6.9959999999999996,3.6082589176684006,21.200834023853037,63.494305504729724
6.998,3.1732503646459476,21.303005307936537,63.46195103945815
7.0,2.5810772482165,21.538563847333638,63.30733551711712
7.002000000000001,2.185679369187208,21.735824715084185,63.15455950662118
7.004,2.0828725948958926,21.93455239860125,62.96677628730757
7.006,1.930733524897406,22.270621949054895,62.64584302770761
7.008,1.9995045059536598,22.447479239856374,62.46364398370686
